Unnamed: 0,animal_id,animal_name,experiment_id,sex,gene,age,plane_of_section,treatment,probe_orientation,sleep_state,pixel_size
11131,74703391,06-0257,74882216,Male,Tmem131,P56,coronal,ISH,2,Nothing,1.049
11138,77281674,07-0021,77371807,Male,Ampd3,P56,coronal,ISH,2,Nothing,1.049
11139,71392961,05-3085,73512187,Male,Pcdhb9,P56,coronal,ISH,2,Nothing,1.049
11148,74878483,06-0335,75084472,Male,Neu2,P56,coronal,ISH,2,Nothing,1.049
11200,70803431,05-2611,71670487,Male,Lrp4,P56,coronal,ISH,2,Nothing,1.049
11203,70429625,05-2371,71247658,Male,Trpc5,P56,coronal,ISH,2,Nothing,1.049
11204,71227902,05-2960,72081516,Male,Spag5,P56,coronal,ISH,2,Nothing,1.049
11214,71478369,05-3192,73718056,Male,Dnttip1,P56,coronal,ISH,2,Nothing,1.049
11215,71935622,05-3306,73992709,Male,Tmem178,P56,coronal,ISH,2,Nothing,1.049
11219,69573390,05-1525,70301273,Male,Hmbox1,P56,coronal,ISH,2,Nothing,1.049
11228,74565871,06-0201,74819326,Male,Fam105a,P56,coronal,ISH,2,Nothing,1.049
11231,71250772,05-2984,72128773,Male,Tmem229b,P56,coronal,ISH,2,Nothing,1.049
11240,75064301,06-0442,75651166,Male,Ube2e3,P56,coronal,ISH,2,Nothing,1.049
11255,702512,1933,1343,Male,Cstb,P56,coronal,ISH,2,Nothing,1.63
11259,77561850,07-0125,77869820,Male,Vstm2b,P56,coronal,ISH,2,Nothing,1.049
11262,73540549,05-3603,74363354,Male,N4bp2,P56,coronal,ISH,2,Nothing,1.049
11268,70999140,05-2764,71717187,Male,Fstl4,P56,coronal,ISH,2,Nothing,1.049
11310,71993655,05-3335,73931425,Male,LOC433402,P56,coronal,ISH,2,Nothing,1.049
11311,75064045,06-0441,75651165,Male,Trerf1,P56,coronal,ISH,2,Nothing,1.049
11325,72962236,05-3487,74271623,Male,Ppp1r9b,P56,coronal,ISH,2,Nothing,1.049
11347,702611,2092,2077,Male,Cbr3,P56,coronal,ISH,2,Nothing,1.63
11348,77385455,321-0036,77851936,Female,Eif2s3x,P56,coronal,ISH,2,Nothing,1.049
11371,71903154,05-3297,73925720,Male,Adamtsl3,P56,coronal,ISH,2,Nothing,1.049
11376,72010490,05-3376,73994715,Male,Lyst,P56,coronal,ISH,2,Nothing,1.049
11397,71101536,05-2863,71924165,Male,Vgf,P56,coronal,ISH,2,Nothing,1.049
11417,702828,2391,1990,Male,Aph1a,P56,coronal,ISH,2,Nothing,1.63
11420,77281678,07-0022,77371775,Male,C1qa,P56,coronal,ISH,2,Nothing,1.049
11425,77281678,07-0022,77395095,Male,Tmeff1,P56,coronal,ISH,2,Nothing,1.049
11428,71339158,05-3061,72472770,Male,Cpeb1,P56,coronal,ISH,2,Nothing,1.049
11433,71227914,05-2966,72081561,Male,Gpr98,P56,coronal,ISH,2,Nothing,1.049
11438,73502165,05-3560,74357572,Male,Vat1,P56,coronal,ISH,2,Nothing,1.049
11444,70091608,05-2105,70744322,Male,Pamr1,P56,coronal,ISH,2,Nothing,1.049
11459,74899389,06-0343,75080694,Male,Tns3,P56,coronal,ISH,2,Nothing,1.049
11464,72963884,05-3491,74272906,Male,Sh3kbp1,P56,coronal,ISH,2,Nothing,1.049
11483,73620045,05-3685,74511935,Male,Bves,P56,coronal,ISH,2,Nothing,1.049
11485,71392936,05-3079,72472797,Male,Erbb4,P56,coronal,ISH,2,Nothing,1.049
11500,74834172,06-0315,75042250,Male,Gbe1,P56,coronal,ISH,2,Nothing,1.049
11508,80329290,335-1217,80516967,Male,Sema5a,P56,coronal,ISH,2,Nothing,1.049
11509,45786,04-0059,119504,Male,Pvr,P56,coronal,ISH,2,Nothing,1.049
11510,72624,04-0176,276064,Male,Lzic,P56,coronal,ISH,2,Nothing,1.049
11513,84015,04-0248,357099,Male,B4galt3,P56,coronal,ISH,2,Nothing,1.049
11514,101598,04-0330,654925,Male,Gabarapl1,P56,coronal,ISH,2,Nothing,1.049
11515,70911447,05-2686,71670725,Male,Gm196,P56,coronal,ISH,2,Nothing,1.049
11516,74495161,06-0175,74749983,Male,Trim23,P56,coronal,ISH,2,Nothing,1.049
11550,71478369,05-3192,73718058,Male,Ccr1,P56,coronal,ISH,2,Nothing,1.049
11555,77281682,07-0023,77371813,Male,Whrn,P56,coronal,ISH,2,Nothing,1.049
11559,77529358,07-0117,77868319,Male,Lamc1,P56,coronal,ISH,2,Nothing,1.049
11577,83930,04-0227,324212,Male,Dusp1,P56,coronal,ISH,2,Nothing,1.049
11586,70911361,05-2687,71670734,Male,Ust,P56,coronal,ISH,2,Nothing,1.049
11599,77415321,321-0161,77851930,Male,Eif2s3x,P56,coronal,ISH,2,Nothing,1.049
11620,72676,04-0189,293465,Male,Rpf2,P56,coronal,ISH,2,Nothing,1.049
11621,73989811,06-0034,74658076,Male,Dstn,P56,coronal,ISH,2,Nothing,1.049
11628,70397049,05-2332,71020432,Male,Kcnd2,P56,coronal,ISH,2,Nothing,1.049
11634,77415337,321-0165,79748528,Male,Wfs1,P56,coronal,ISH,2,Nothing,1.049
11646,77378348,311-0661,78098124,Male,Dusp4,P56,coronal,ISH,2,SD,1.049
11649,71083103,05-2834,71836887,Male,Pak3,P56,coronal,ISH,2,Nothing,1.049
11654,70429657,05-2380,71249746,Male,Arsj,P56,coronal,ISH,2,Nothing,1.049
11655,74553725,06-0194,74819241,Male,Ttc27,P56,coronal,ISH,2,Nothing,1.049
11660,70929707,05-2701,71670740,Male,Lrp1b,P56,coronal,ISH,2,Nothing,1.049
11662,74899402,06-0345,75081004,Male,Alg14,P56,coronal,ISH,2,Nothing,1.049
11698,77281706,07-0029,77414125,Male,Arf1,P56,coronal,ISH,2,Nothing,1.049
11701,71101496,05-2866,71924290,Male,Mb21d2,P56,coronal,ISH,2,Nothing,1.049
11703,77232703,07-0008,77280540,Male,Adcy8,P56,coronal,ISH,2,Nothing,1.049
11709,70971100,05-2728,71717115,Male,Tnc,P56,coronal,ISH,2,Nothing,1.049
11722,70404883,05-2367,71247616,Male,Gria3,P56,coronal,ISH,2,Nothing,1.049
11723,75064102,06-0430,75551459,Male,Grik5,P56,coronal,ISH,2,Nothing,1.049
11726,71250812,05-2985,72128779,Male,Alox12b,P56,coronal,ISH,2,Nothing,1.049
11768,70404855,05-2354,71064051,Male,Lzts3,P56,coronal,ISH,2,Nothing,1.049
11771,70379864,05-2293,71016583,Male,Rbp4,P56,coronal,ISH,2,Nothing,1.049
11779,77207553,311-0555,77612394,Male,Ccrn4l,P56,coronal,ISH,2,W,1.049
11784,71299303,05-3030,72340182,Male,Fam189a1,P56,coronal,ISH,2,Nothing,1.049
11795,75037014,06-0401,75147768,Male,Col5a1,P56,coronal,ISH,2,Nothing,1.049
11796,702502,1921,1403,Male,Plxna3,P56,coronal,ISH,2,Nothing,1.63
11798,72147821,05-3405,74047866,Male,Meis1,P56,coronal,ISH,2,Nothing,1.049
11807,75078679,06-0459,75749417,Male,Gabre,P56,coronal,ISH,2,Nothing,1.049
11853,75428042,06-0598,75934920,Male,Rpl32,P56,coronal,ISH,2,Nothing,1.049
11869,71993639,05-3327,73930852,Male,Slc39a6,P56,coronal,ISH,2,Nothing,1.049
11899,74865107,06-0318,75042261,Male,Qdpr,P56,coronal,ISH,2,Nothing,1.049
11918,74553327,06-0197,74819247,Male,S100pbp,P56,coronal,ISH,2,Nothing,1.049
11919,75195283,06-0496,75826568,Male,Chrna9,P56,coronal,ISH,2,Nothing,1.049
11943,74373808,06-0140,74724659,Male,Ccr10,P56,coronal,ISH,2,Nothing,1.049
11947,74833339,06-0304,74988765,Male,Hs3st2,P56,coronal,ISH,2,Nothing,1.049
11952,70803431,05-2611,71670490,Male,Ninj1,P56,coronal,ISH,2,Nothing,1.049
11958,702823,2386,1732,Male,Gng11,P56,coronal,ISH,2,Nothing,1.63
11985,71993655,05-3335,73931427,Male,Gata3,P56,coronal,ISH,2,Nothing,1.049
12000,702765,2314,33,Male,Anln,P56,coronal,ISH,2,Nothing,1.63
12004,702519,1942,145,Male,Acot7,P56,coronal,ISH,2,Nothing,1.63
12006,78114976,321-0729,79748526,Male,Rprm,P56,coronal,ISH,2,Nothing,1.049
12008,702537,1971,278,Male,Cnih1,P56,coronal,ISH,2,Nothing,1.63
12009,702678,2204,337,Male,Ddx3x,P56,coronal,ISH,2,Nothing,1.63
12010,74899385,06-0341,75081208,Male,Dhrs7,P56,coronal,ISH,2,Nothing,1.049
12011,702683,2212,427,Male,Fgf13,P56,coronal,ISH,2,Nothing,1.63
12012,702818,2381,1639,Male,Slc25a22,P56,coronal,ISH,2,Nothing,1.63
12013,702820,2383,2059,Male,Gpr146,P56,coronal,ISH,2,Nothing,1.63
12014,294949,04-0599,67752309,Male,Matr3,P56,coronal,ISH,2,Nothing,1.049
12016,71414862,05-3107,73520994,Male,Kit,P56,coronal,ISH,2,Nothing,1.049
12017,73977215,06-0027,74658019,Male,Arl10,P56,coronal,ISH,2,Nothing,1.049
12018,77642467,07-0171,77925143,Male,Cirh1a,P56,coronal,ISH,2,Nothing,1.049
12019,79355616,335-1134,79591541,Male,Cd24a,P56,coronal,ISH,2,Nothing,1.049
12045,702499,1918,727,Male,Nr3c1,P56,coronal,ISH,2,Nothing,1.63
12049,77407879,321-0137,78590868,Male,Cap1,P56,coronal,ISH,2,Nothing,1.049
12064,702499,1918,881,Male,Rad23b,P56,coronal,ISH,2,Nothing,1.63
12067,702539,1973,10,Male,Pcdh9,P56,coronal,ISH,2,Nothing,1.63
12078,77466872,321-0242,78544623,Male,Etv1,P56,coronal,ISH,2,Nothing,1.049
12090,702805,2359,2027,Male,Ankrd10,P56,coronal,ISH,2,Nothing,1.63
12101,77407883,321-0138,78633511,Male,Ndnf,P56,coronal,ISH,2,Nothing,1.049
12103,80007249,321-1593,80409536,Male,Cap1,P56,coronal,ISH,2,Nothing,1.049
12114,71393040,05-3091,73512354,Male,Tns1,P56,coronal,ISH,2,Nothing,1.049
12116,78087613,321-0714,78591714,Male,Rorb,P56,coronal,ISH,2,Nothing,1.049
12120,74565883,06-0207,74819347,Male,Rap1b,P56,coronal,ISH,2,Nothing,1.049
12130,77415321,321-0161,77790647,Male,Ncoa1,P56,coronal,ISH,2,Nothing,1.049
12143,71339237,05-3071,72472784,Male,Dapk1,P56,coronal,ISH,2,Nothing,1.049
12148,77385539,321-0085,78591296,Male,Zeb2,P56,coronal,ISH,2,Nothing,1.049
12161,70803431,05-2611,71670489,Male,Maob,P56,coronal,ISH,2,Nothing,1.049
12163,77591283,07-0147,77874608,Male,Cyp39a1,P56,coronal,ISH,2,Nothing,1.049
12177,74510849,06-0184,74800925,Male,Rnh1,P56,coronal,ISH,2,Nothing,1.049
12178,71203524,05-2944,72080134,Male,Ndnf,P56,coronal,ISH,2,Nothing,1.049
12229,78084766,321-0727,79736377,Male,Zeb2,P56,coronal,ISH,2,Nothing,1.049
12236,71392940,05-3080,72472808,Male,Gpc2,P56,coronal,ISH,2,Nothing,1.049
12246,71101517,05-2872,71924385,Male,Adamts2,P56,coronal,ISH,2,Nothing,1.049
12255,74083207,06-0079,74658239,Male,Exoc4,P56,coronal,ISH,2,Nothing,1.049
12257,74834150,06-0312,75041574,Male,A130014H13Rik,P56,coronal,ISH,2,Nothing,1.049
12261,70897029,05-2654,71670707,Male,Ube3c,P56,coronal,ISH,2,Nothing,1.049
12287,73568187,05-3628,74425568,Male,Glcci1,P56,coronal,ISH,2,Nothing,1.049
12290,702805,2359,2333,Male,Jun,P56,coronal,ISH,2,Nothing,1.63
12292,69914417,05-1884,70562045,Male,Gpr161,P56,coronal,ISH,2,Nothing,1.049
12297,71120652,05-2883,71924491,Male,LOC381355,P56,coronal,ISH,2,Nothing,1.049
12304,69765644,05-1782,70436749,Male,Tmem132a,P56,coronal,ISH,2,Nothing,1.049
12309,74834172,06-0315,75042252,Male,Acot13,P56,coronal,ISH,2,Nothing,1.049
12350,77238051,07-0014,77340460,Male,B230362M20Rik,P56,coronal,ISH,2,Nothing,1.049
12360,69466180,05-1419,70231995,Male,Osbpl3,P56,coronal,ISH,2,Nothing,1.049
12366,70379960,05-2317,71016676,Male,Camk2d,P56,coronal,ISH,2,Nothing,1.049
12376,79355604,335-1131,79589522,Male,Grik1,P56,coronal,ISH,2,Nothing,1.049
12378,74553737,06-0200,74819255,Male,Atp1b2,P56,coronal,ISH,2,Nothing,1.049
12402,74878487,06-0337,75081394,Male,Tmem47,P56,coronal,ISH,2,Nothing,1.049
12423,74785066,06-0295,74988669,Male,Cacna1e,P56,coronal,ISH,2,Nothing,1.049
12427,71414685,05-3110,73521804,Male,Pvrl3,P56,coronal,ISH,2,Nothing,1.049
12434,71993651,05-3333,73931417,Male,Flrt2,P56,coronal,ISH,2,Nothing,1.049
12468,72010429,05-3367,73992923,Male,Bsn,P56,coronal,ISH,2,Nothing,1.049
12469,73817974,06-0007,74641325,Male,Impa1,P56,coronal,ISH,2,Nothing,1.049
12479,74785066,06-0295,74988656,Male,Scube3,P56,coronal,ISH,2,Nothing,1.049
12483,74834137,06-0311,75041538,Male,Lonrf3,P56,coronal,ISH,2,Nothing,1.049
12498,74865195,06-0325,75077172,Male,Tox3,P56,coronal,ISH,2,Nothing,1.049
12499,71637859,05-3222,73788442,Male,Map3k15,P56,coronal,ISH,1,Nothing,1.049
12503,702792,2344,290,Male,Col6a1,P56,coronal,ISH,2,Nothing,1.63
12504,70929851,05-2711,71717081,Male,Kifc3,P56,coronal,ISH,2,Nothing,1.049
12507,702538,1972,552,Male,Hap1,P56,coronal,ISH,2,Nothing,1.63
12508,702609,2090,1327,Male,Aire,P56,coronal,ISH,2,Nothing,1.63
12509,702809,2364,1593,Male,Srpr,P56,coronal,ISH,2,Nothing,1.63
12510,702487,1903,2239,Male,Fzd1,P56,coronal,ISH,2,Nothing,1.63
12512,702517,1940,1193,Male,Dbp,P56,coronal,ISH,2,Nothing,1.63
12513,75063998,06-0431,75551470,Male,Gabrr1,P56,coronal,ISH,2,Nothing,1.049
12515,71393119,05-3097,73520819,Male,Fam102b,P56,coronal,ISH,2,Nothing,1.049
12516,74565871,06-0201,74819327,Male,Ppp2r5b,P56,coronal,ISH,2,Nothing,1.049
12517,77232683,07-0003,77279001,Male,Tac2,P56,coronal,ISH,2,Nothing,1.049
12518,77232711,07-0010,77332090,Male,Nsun7,P56,coronal,ISH,2,Nothing,1.049
12543,702620,2101,1413,Male,Arhgap17,P56,coronal,ISH,2,Nothing,1.63
12563,77415161,321-0024,77791988,Female,Gabre,P56,coronal,ISH,2,Nothing,1.049
12569,77415321,321-0161,77791980,Male,Gabre,P56,coronal,ISH,2,Nothing,1.049
12575,71282213,05-3006,72283803,Male,C230071H18Rik,P56,coronal,ISH,2,Nothing,1.049
12576,75819066,06-0704,76135748,Male,P2ry14,P56,coronal,ISH,2,Nothing,1.049
12578,77407879,321-0137,78591298,Male,Zeb2,P56,coronal,ISH,2,Nothing,1.049
12585,73633913,05-3705,74581367,Male,Gpnmb,P56,coronal,ISH,2,Nothing,1.049
12594,77529354,07-0116,77866882,Male,Ptn,P56,coronal,ISH,2,Nothing,1.049
12600,74481146,06-0166,74743255,Male,Myo10,P56,coronal,ISH,2,Nothing,1.049
12610,71993639,05-3327,73930839,Male,Samd14,P56,coronal,ISH,2,Nothing,1.049
12621,74565883,06-0207,74819464,Male,Mrpl54,P56,coronal,ISH,2,Nothing,1.049
12624,74703371,06-0266,74882916,Male,Sf3a2,P56,coronal,ISH,2,Nothing,1.049
12630,702816,2378,1679,Male,Cacnb4,P56,coronal,ISH,2,Nothing,1.63
12639,77440648,321-0022,77790649,Female,Ncoa1,P56,coronal,ISH,2,Nothing,1.049
12659,71456240,05-3167,73636036,Male,Sox14,P56,coronal,ISH,2,Nothing,1.049
12663,69454420,05-1399,70231304,Male,Sesn1,P56,coronal,ISH,2,Nothing,1.049
12672,77799956,321-0496,78545311,Male,Grin2b,P56,coronal,ISH,2,Nothing,1.049
12682,71935606,05-3317,73929873,Male,Zfp365,P56,coronal,ISH,2,Nothing,1.049
12684,71339158,05-3061,72472771,Male,Cage1,P56,coronal,ISH,2,Nothing,1.049
12736,71227914,05-2966,72081558,Male,Asb13,P56,coronal,ISH,2,Nothing,1.049
12744,70298629,05-2258,71015377,Male,Ctsz,P56,coronal,ISH,2,Nothing,1.049
12745,71414862,05-3107,73520996,Male,Lgi3,P56,coronal,ISH,2,Nothing,1.049
12764,72010441,05-3373,73992944,Male,Dcbld2,P56,coronal,ISH,2,Nothing,1.049
12767,70091628,05-2115,70744517,Male,Fam20a,P56,coronal,ISH,2,Nothing,1.049
12770,70929707,05-2701,71670743,Male,Evi5,P56,coronal,ISH,2,Nothing,1.049
12772,702847,2411,2655,Male,Taf13,P56,coronal,ISH,2,Nothing,1.63
12778,294949,04-0599,67752308,Male,Cplx1,P56,coronal,ISH,2,Nothing,1.049
12781,702484,1900,369,Male,Acsbg1,P56,coronal,ISH,2,Nothing,1.63
12809,77440616,321-0055,77765959,Female,Npy1r,P56,coronal,ISH,2,Nothing,1.049
12812,71392996,05-3087,73512193,Male,Slc8a1,P56,coronal,ISH,2,Nothing,1.049
12842,70971100,05-2728,71717105,Male,Pmfbp1,P56,coronal,ISH,2,Nothing,1.049
12904,72010445,05-3375,73994668,Male,Garnl3,P56,coronal,ISH,2,Nothing,1.049
12905,74580301,06-0216,74819536,Male,Impg2,P56,coronal,ISH,2,Nothing,1.049
12909,71250788,05-2992,72283790,Male,Galr1,P56,coronal,ISH,2,Nothing,1.049
12920,75180188,06-0483,75773702,Male,Rmdn1,P56,coronal,ISH,2,Nothing,1.049
12928,83999,04-0244,356852,Male,Nxph3,P56,coronal,ISH,2,Nothing,1.049
12947,74703411,06-0267,74882936,Male,Slc2a1,P56,coronal,ISH,2,Nothing,1.049
12950,71120791,05-2882,71924431,Male,Adamts17,P56,coronal,ISH,2,Nothing,1.049
12958,71250752,05-2974,72119593,Male,Fn1,P56,coronal,ISH,2,Nothing,1.049
12975,74565883,06-0207,74819460,Male,Lpin1,P56,coronal,ISH,2,Nothing,1.049
12990,77232687,07-0004,77280329,Male,Arhgef10,P56,coronal,ISH,2,Nothing,1.049
12992,77238039,07-0011,77332102,Male,B4gat1,P56,coronal,ISH,2,Nothing,1.049
12998,80326805,335-1201,80343346,Male,Edc3,P56,coronal,ISH,2,Nothing,1.049
12999,73502169,05-3562,74357580,Male,Megf11,P56,coronal,ISH,2,Nothing,1.049
13002,702519,1942,191,Male,Car8,P56,coronal,ISH,2,Nothing,1.63
13007,702514,1936,684,Male,Ncdn,P56,coronal,ISH,2,Nothing,1.63
13008,702573,2037,1092,Male,Vamp2,P56,coronal,ISH,2,Nothing,1.63
13009,702589,2054,1140,Male,Zfand5,P56,coronal,ISH,2,Nothing,1.63
13010,702807,2361,1456,Male,Gnb5,P56,coronal,ISH,2,Nothing,1.63
13011,702826,2389,1754,Male,Kcnab2,P56,coronal,ISH,2,Nothing,1.63
13012,702615,2096,2109,Male,Cnih2,P56,coronal,ISH,2,Nothing,1.63
13014,83886,04-0216,323588,Male,Eif2d,P56,coronal,ISH,2,Nothing,1.049
13018,72147861,05-3404,74047841,Male,Pla2g7,P56,coronal,ISH,2,Nothing,1.049
13020,74865107,06-0318,75042259,Male,Nkd2,P56,coronal,ISH,2,Nothing,1.049
13021,77238055,07-0015,77340470,Male,Gm1088,P56,coronal,ISH,2,Nothing,1.049
13022,79355503,335-1128,79568020,Male,Zbtb20,P56,coronal,ISH,2,Nothing,1.049
13023,78087662,321-0719,79737743,Male,Ndnf,P56,coronal,ISH,2,Nothing,1.049
13067,74343241,06-0115,74658247,Male,Neil3,P56,coronal,ISH,2,Nothing,1.049
13072,702487,1903,1589,Male,Wnt2b,P56,coronal,ISH,2,Nothing,1.63
13079,702821,2384,1760,Male,Kcnip1,P56,coronal,ISH,2,Nothing,1.63
13091,71935568,05-3299,73929597,Male,Slc16a2,P56,coronal,ISH,2,Nothing,1.049
13095,77466876,321-0243,78557158,Male,Wfs1,P56,coronal,ISH,2,Nothing,1.049
13101,71887454,05-3262,73817435,Male,Ppp3ca,P56,coronal,ISH,2,Nothing,1.049
13108,71456224,05-3159,73635974,Male,Pid1,P56,coronal,ISH,2,Nothing,1.049
13109,70041823,05-2056,70634407,Male,Gadd45g,P56,coronal,ISH,2,Nothing,1.049
13119,83801,04-0195,293664,Male,C1qtnf5,P56,coronal,ISH,2,Nothing,1.049
13123,702617,2098,1998,Male,Rfx7,P56,coronal,ISH,2,Nothing,1.63
13124,711110,310-1485,112195815,Male,Clec11a,P56,coronal,ISH,2,Nothing,0.9887
13135,73652038,05-3730,74641304,Male,Pou4f1,P56,coronal,ISH,2,Nothing,1.049
13136,74833339,06-0304,74988763,Male,Gpd1l,P56,coronal,ISH,2,Nothing,1.049
13149,71083051,05-2841,71924008,Male,Utp23,P56,coronal,ISH,2,Nothing,1.049
13166,69619560,05-1631,70436731,Male,Tspan11,P56,coronal,ISH,2,Nothing,1.049
13172,77407875,321-0136,78591340,Male,Calb1,P56,coronal,ISH,2,Nothing,1.049
13191,702823,2386,1707,Male,Eps8l1,P56,coronal,ISH,2,Nothing,1.63
13205,75448857,06-0608,76115734,Male,Map1a,P56,coronal,ISH,2,Nothing,1.049
13211,71393040,05-3091,73512350,Male,LOC436099,P56,coronal,ISH,2,Nothing,1.049
13216,77378352,311-0662,78098285,Male,Vwf,P56,coronal,ISH,2,SD-C,1.049
13251,74865142,06-0323,75043148,Male,7420498E04Rik*,P56,coronal,ISH,2,Nothing,1.049
13258,79355604,335-1131,79588294,Male,Aldob,P56,coronal,ISH,2,Nothing,1.049
13273,702774,2325,2567,Male,St3gal3,P56,coronal,ISH,2,Nothing,1.63
13283,702811,2367,1571,Male,Slc20a1,P56,coronal,ISH,2,Nothing,1.63
13284,78084746,321-0725,78591302,Male,Zeb2,P56,coronal,ISH,2,Nothing,1.049
13292,702573,2037,836,Male,Prdx1,P56,coronal,ISH,2,Nothing,1.63
13306,71185675,05-2918,72008121,Male,Fmo1,P56,coronal,ISH,2,Nothing,1.049
13315,71414866,05-3109,73521003,Male,Pcdh7,P56,coronal,ISH,2,Nothing,1.049
13328,72147817,05-3403,74047829,Male,Stk26,P56,coronal,ISH,2,Nothing,1.049
13331,75749824,06-0677,76115730,Male,Itgb1,P56,coronal,ISH,2,Nothing,1.049
13335,71339080,05-3064,72472779,Male,L3mbtl4,P56,coronal,ISH,2,Nothing,1.049
13348,77561854,07-0126,77869865,Male,Inpp5j,P56,coronal,ISH,2,Nothing,1.049
13354,702576,2040,527,Male,Grik1,P56,coronal,ISH,2,Nothing,1.63
13355,702838,2402,2491,Male,Pnrc2,P56,coronal,ISH,2,Nothing,1.63
13356,382822,04-0668,67809267,Male,Clic1,P56,coronal,ISH,2,Nothing,1.049
13360,73633913,05-3705,74581370,Male,Ubash3b,P56,coronal,ISH,2,Nothing,1.049
13362,702851,2415,2193,Male,Eps15l1,P56,coronal,ISH,2,Nothing,1.63
13372,83914,04-0223,324008,Male,Siae,P56,coronal,ISH,2,Nothing,1.049
13390,69585059,05-1569,70431431,Male,Plxna2,P56,coronal,ISH,2,Nothing,1.049
13399,702868,2433,2551,Male,Scarb1,P56,coronal,ISH,2,Nothing,1.63
13406,72134960,05-3385,73997150,Male,Grb14,P56,coronal,ISH,2,Nothing,1.049
13410,71414845,05-3103,73520979,Male,Sytl2,P56,coronal,ISH,2,Nothing,1.049
13413,77294076,07-0036,77414884,Male,Synj2bp,P56,coronal,ISH,2,Nothing,1.049
13426,77407863,321-0133,78523425,Male,Inpp4b,P56,coronal,ISH,2,Nothing,1.049
13446,75063998,06-0431,75551466,Male,Chrng,P56,coronal,ISH,2,Nothing,1.049
13451,74343241,06-0115,74658245,Male,P4hb,P56,coronal,ISH,2,Nothing,1.049
13460,71227958,05-2969,72109337,Male,Gm5607,P56,coronal,ISH,2,Nothing,1.049
13476,79355487,335-1124,79556706,Male,Gad1,P56,coronal,ISH,2,Nothing,1.049
13482,71101540,05-2865,71924214,Male,Phactr4,P56,coronal,ISH,2,Nothing,1.049
13487,79322572,335-1083,79490066,Male,Cdh13,P56,coronal,ISH,2,Nothing,1.049
13490,72134986,05-3389,74047443,Male,Dock10,P56,coronal,ISH,2,Nothing,1.049
13510,702486,1902,673,Male,Mrpl39,P56,coronal,ISH,2,Nothing,1.63
13512,702586,2051,1536,Male,Srprb,P56,coronal,ISH,2,Nothing,1.63
13513,702797,2350,1631,Male,Cenpf,P56,coronal,ISH,2,Nothing,1.63
13514,702800,2353,1681,Male,Casp9,P56,coronal,ISH,2,Nothing,1.63
13515,702809,2364,1916,Male,Rxrb,P56,coronal,ISH,2,Nothing,1.63
13516,702863,2428,2057,Male,Barx2,P56,coronal,ISH,2,Nothing,1.63
13517,702846,2410,2413,Male,Mtrr,P56,coronal,ISH,2,Nothing,1.63
13518,702820,2383,2571,Male,Slc11a2,P56,coronal,ISH,2,Nothing,1.63
13521,83934,04-0228,355884,Male,Vps35,P56,coronal,ISH,2,Nothing,1.049
13525,71203570,05-2939,72077480,Male,Fam222a,P56,coronal,ISH,2,Nothing,1.049
13526,71414593,05-3099,73520967,Male,Fam46a,P56,coronal,ISH,2,Nothing,1.049
13527,71571400,05-3215,73788043,Male,Otof,P56,coronal,ISH,2,Nothing,1.049
13528,72147817,05-3403,74047789,Male,Gdpd2,P56,coronal,ISH,2,Nothing,1.049
13529,74553725,06-0194,74819242,Male,Parp8,P56,coronal,ISH,2,Nothing,1.049
13599,77385559,321-0087,79707826,Male,Grin2b,P56,coronal,ISH,2,Nothing,1.049
13601,74865233,06-0327,75077242,Male,St6galnac3,P56,coronal,ISH,2,Nothing,1.049
13631,642841,04-0780,67870084,Male,Chchd3,P56,coronal,ISH,2,Nothing,1.049
13640,72010490,05-3376,73994672,Male,Il1rapl2,P56,coronal,ISH,2,Nothing,1.049
13661,70780130,05-2579,71587885,Male,Dlk1,P56,coronal,ISH,2,Nothing,1.049
13669,70516701,05-2443,71358662,Male,Sdc3,P56,coronal,ISH,2,Nothing,1.049
13678,73540549,05-3603,74363356,Male,Fat4,P56,coronal,ISH,2,Nothing,1.049
13684,77238051,07-0014,77340462,Male,BC053994,P56,coronal,ISH,2,Nothing,1.049
13689,77378364,311-0665,78102399,Male,Ccrn4l,P56,coronal,ISH,2,W,1.049
13696,71167178,05-2910,72007936,Male,Vwa1,P56,coronal,ISH,2,Nothing,1.049
13701,702485,1901,1387,Male,Nes,P56,coronal,ISH,2,Nothing,1.63
13702,71887434,05-3271,73817441,Male,Spata2l,P56,coronal,ISH,2,Nothing,1.049
13705,702780,2331,1183,Male,Ctgf,P56,coronal,ISH,2,Nothing,1.63
13708,77561824,07-0123,77887882,Male,Tdrd3,P56,coronal,ISH,2,Nothing,1.049
13723,72010429,05-3367,73992924,Male,C230030N03Rik,P56,coronal,ISH,2,Nothing,1.049
13736,70822203,05-2616,71670679,Male,Ntrk1,P56,coronal,ISH,2,Nothing,1.049
13739,75720920,06-0671,76085747,Male,Smarca2,P56,coronal,ISH,2,Nothing,1.049
13741,71392884,05-3075,72472794,Male,Epha8,P56,coronal,ISH,2,Nothing,1.049
13755,702533,1965,2417,Male,Kat8,P56,coronal,ISH,2,Nothing,1.63
13762,74834150,06-0312,75041585,Male,Qrfp,P56,coronal,ISH,2,Nothing,1.049
13786,74833955,06-0307,75041420,Male,Ctsw,P56,coronal,ISH,2,Nothing,1.049
13794,78087662,321-0719,79737459,Male,Inpp4b,P56,coronal,ISH,2,Nothing,1.049
13795,77281706,07-0029,77414121,Male,Zfp189,P56,coronal,ISH,2,Nothing,1.049
13797,79921449,321-1523,80409519,Male,Cacna2d1,P56,coronal,ISH,2,Nothing,1.049
